Yaw
time,yaw\_input,yaw\_setpoint,rudder\_angle\_output,
seconds,rad,rad,rad,
5085.98178196, -2.19830000,  4.08990000,  0.03980000,
5086.08181357, -2.19850000,  4.08880000,  0.03360000,
5086.18175483, -2.19860000,  4.08790000,  0.02240000,
5086.28185725, -2.19870000,  4.08640000,  0.03140000,
5086.38171101, -2.19910000,  4.08750000,  0.03170000,
5086.48188162, -2.19890000,  4.08540000,  0.01700000,
5086.58173180, -2.19910000,  4.08290000,  0.01310000,
5086.68181992, -2.19900000,  4.08540000,  0.01910000,
5086.78187013, -2.19920000,  4.08150000,  0.01670000,
5086.88176632, -2.19950000,  4.08210000,  0.01910000,
5086.98173738, -2.19980000,  4.08190000,  0.01420000,
5087.08180046, -2.19950000,  4.08060000, -0.01070000,
5087.18173552, -2.19900000,  4.08090000, -0.00400000,
5087.28223634, -2.19890000,  4.07810000,  0.00190000,
5087.38177586, -2.19930000,  4.07880000,  0.00550000,
5087.48202729, -2.19950000,  4.08120000,  0.02160000,
5087.58176303, -2.20040000,  4.07890000,  0.02910000,
5087.68174648, -2.20130000,  4.08100000,  0.03540000,
5087.78184676, -2.20180000,  4.08200000,  0.03750000,
5087.88180447, -2.20220000,  4.07750000,  0.02530000,
5087.98177576, -2.20290000,  4.07010000,  0.00320000,
5088.08251500, -2.20370000,  4.07080000,  0.01590000,
5088.18179655, -2.20460000,  4.07170000,  0.02740000,
5088.28175712, -2.20580000,  4.06790000,  0.01780000,
5088.38179517, -2.20690000,  4.07070000,  0.03430000,
5088.48189092, -2.20820000,  4.07060000,  0.03370000,
5088.58177090, -2.20900000,  4.07290000,  0.03760000,
5088.68181038, -2.21020000,  4.07080000,  0.03030000,
5088.78174043, -2.21080000,  4.07650000,  0.04440000,
5088.88174248, -2.21140000,  4.07670000,  0.04560000,
5088.98175979, -2.21200000,  4.07820000,  0.05760000,
5089.08213854, -2.21270000,  4.07770000,  0.05030000,
5089.18178344, -2.21320000,  4.08010000,  0.05330000,
5089.28179574, -2.21350000,  4.08290000,  0.06550000,
5089.38177133, -2.21400000,  4.08280000,  0.06520000,
5089.48179793, -2.21410000,  4.08550000,  0.06180000,
5089.58173442, -2.21400000,  4.08610000,  0.05960000,
5089.68179035, -2.21380000,  4.08720000,  0.06070000,
5089.78175306, -2.21350000,  4.08660000,  0.05550000,
5089.88178229, -2.21310000,  4.08590000,  0.04610000,
5089.98174214, -2.21240000,  4.08400000,  0.03580000,
5090.08169532, -2.21190000,  4.08400000,  0.04090000,
5090.18173885, -2.21140000,  4.08190000,  0.03140000,
5090.28170753, -2.21100000,  4.08060000,  0.02390000,
5090.38170886, -2.21010000,  4.08150000,  0.00770000,
5090.48175001, -2.20910000,  4.08090000,  0.01020000,
5090.58184862, -2.20810000,  4.07820000, -0.00470000,
5090.68180180, -2.20700000,  4.07510000, -0.01930000,
5090.78181887, -2.20630000,  4.07190000, -0.01600000,
5090.88176870, -2.20610000,  4.07190000, -0.01250000,
5090.98178554, -2.20580000,  4.07780000,  0.01380000,
5091.08174324, -2.20590000,  4.07510000,  0.01440000,
5091.18186045, -2.20620000,  4.07430000,  0.00350000,
5091.28182173, -2.20610000,  4.08090000,  0.02510000,
5091.38181472, -2.20560000,  4.07890000,  0.00650000,
5091.48174071, -2.20530000,  4.07070000, -0.01950000,
5091.58185339, -2.20500000,  4.07590000,  0.00230000,
5091.68183899, -2.20490000,  4.07630000,  0.01290000,
5091.78177381, -2.20520000,  4.07280000,  0.00600000,
5091.88176823, -2.20530000,  4.07230000,  0.00390000,
5091.98172259, -2.20570000,  4.07250000,  0.01080000,
5092.08168507, -2.20570000,  4.07280000, -0.00390000,
5092.18174839, -2.20560000,  4.07270000, -0.00130000,
5092.28205872, -2.20570000,  4.07390000,  0.01410000,
5092.38178587, -2.20630000,  4.07250000,  0.02010000,
5092.48279190, -2.20690000,  4.07450000,  0.02370000,
5092.58180475, -2.20740000,  4.07500000,  0.02580000,
5092.68216825, -2.20790000,  4.07460000,  0.02840000,
5092.78172183, -2.20850000,  4.07800000,  0.03790000,
5092.88270044, -2.20900000,  4.08130000,  0.04320000,
5092.98241591, -2.20930000,  4.08320000,  0.04210000,
5093.08170676, -2.20950000,  4.08710000,  0.05840000,
5093.18179822, -2.20980000,  4.09540000,  0.09500000,
5093.28177166, -2.21010000,  4.09420000,  0.07940000,
5093.38186526, -2.21010000,  4.09340000,  0.07430000,
5093.48177052, -2.21000000,  4.09370000,  0.06820000,
5093.58171821, -2.20940000,  4.09820000,  0.06560000,
5093.68170905, -2.20850000,  4.09760000,  0.05340000,
5093.78174949, -2.20740000,  4.09740000,  0.04130000,
5093.88189459, -2.20620000,  4.09830000,  0.05030000,
5093.98171735, -2.20520000,  4.09690000,  0.04220000,
5094.08173847, -2.20430000,  4.09640000,  0.03860000,
5094.18249655, -2.20320000,  4.09620000,  0.02800000,
5094.28175592, -2.20200000,  4.09660000,  0.03160000,
5094.38180399, -2.20100000,  4.09520000,  0.01950000,
5094.48234010, -2.19980000,  4.09420000,  0.00860000,
5094.58168697, -2.19840000,  4.09530000,  0.00780000,
5094.68176222, -2.19730000,  4.09370000,  0.00210000,
5094.78173304, -2.19620000,  4.09550000,  0.00270000,
5094.88170838, -2.19500000,  4.09870000,  0.00540000,
5094.98192334, -2.19360000,  4.10050000,  0.01120000,
5095.08236289, -2.19260000,  4.10130000,  0.01960000,
5095.18162465, -2.19220000,  4.10330000,  0.04270000,
5095.28211427, -2.19180000,  4.10300000,  0.03740000,
5095.38180637, -2.19120000,  4.10220000,  0.02480000,
5095.48171854, -2.19020000,  4.10070000,  0.00270000,
5095.58173513, -2.18900000,  4.10190000,  0.00590000,
5095.68174314, -2.18810000,  4.10040000,  0.00080000,
5095.78176117, -2.18710000,  4.10190000,  0.00720000,
5095.88175011, -2.18680000,  4.10340000,  0.03150000,
5095.98171830, -2.18660000,  4.10440000,  0.03440000,
5096.08170891, -2.18640000,  4.10430000,  0.02760000,
5096.18182135, -2.18590000,  4.10470000,  0.01610000,
5096.28177524, -2.18520000,  4.10420000,  0.01010000,
5096.38176131, -2.18420000,  4.10680000,  0.00070000,
5096.48182225, -2.18290000,  4.10650000,  0.00990000,
5096.58232474, -2.18260000,  4.10310000,  0.01850000,
5096.68179536, -2.18250000,  4.10200000,  0.01550000,
5096.78181815, -2.18250000,  4.10390000,  0.02890000,
5096.88183165, -2.18290000,  4.10390000,  0.04670000,
5096.98175883, -2.18350000,  4.10140000,  0.03420000,
5097.08172798, -2.18360000,  4.10080000,  0.02370000,
5097.18178773, -2.18370000,  4.09660000,  0.00820000,
5097.28169703, -2.18360000,  4.09620000,  0.00120000,
5097.38185835, -2.18340000,  4.09460000, -0.00550000,
5097.48228908, -2.18340000,  4.09490000,  0.00440000,
5097.58172584, -2.18360000,  4.09320000,  0.00400000,
5097.68173671, -2.18400000,  4.09290000,  0.01300000,
5097.78171563, -2.18470000,  4.09210000,  0.01700000,
5097.88181138, -2.18540000,  4.09190000,  0.02060000,
5097.98178077, -2.18620000,  4.08980000,  0.02090000,
5098.08192015, -2.18710000,  4.08850000,  0.01920000,
5098.18172622, -2.18830000,  4.09670000,  0.04920000,
5098.28169084, -2.18920000,  4.09770000,  0.04440000,
5098.38168645, -2.18970000,  4.09990000,  0.04630000,
5098.48180890, -2.18990000,  4.10050000,  0.03830000,
5098.58169341, -2.19000000,  4.09900000,  0.04070000,
5098.68170547, -2.19050000,  4.09870000,  0.05260000,
5098.78176332, -2.19080000,  4.09780000,  0.03230000,
5098.88188195, -2.19100000,  4.09750000,  0.04090000,
5098.98176503, -2.19130000,  4.09790000,  0.04140000,
5099.08173394, -2.19160000,  4.09690000,  0.04100000,
5099.18183279, -2.19180000,  4.09620000,  0.03060000,
5099.28175926, -2.19180000,  4.09670000,  0.02950000,
5099.38175631, -2.19180000,  4.09670000,  0.03350000,
5099.48188233, -2.19190000,  4.09870000,  0.03850000,
5099.58235502, -2.19170000,  4.09840000,  0.02840000,
5099.68175721, -2.19140000,  4.09500000,  0.01260000,
5099.78176093, -2.19080000,  4.09630000,  0.01490000,
5099.88173079, -2.19050000,  4.09150000,  0.00420000,
5099.98179507, -2.19040000,  4.09310000,  0.00630000,
5100.08171964, -2.19010000,  4.09750000,  0.02100000,
5100.18172336, -2.19000000,  4.09590000,  0.01420000,
5100.28172493, -2.18960000,  4.10030000,  0.02080000,
5100.38174295, -2.18920000,  4.10050000,  0.02160000,
5100.48180342, -2.18880000,  4.10300000,  0.02830000,
5100.58174491, -2.18850000,  4.10290000,  0.03440000,
5100.68176055, -2.18810000,  4.10120000,  0.01790000,
5100.78194356, -2.18790000,  4.10030000,  0.02490000,
5100.88171458, -2.18780000,  4.10280000,  0.03440000,
5100.98174167, -2.18770000,  4.10570000,  0.03310000,
5101.08181429, -2.18740000,  4.10840000,  0.03740000,
5101.18176508, -2.18680000,  4.11140000,  0.04670000,
5101.28188848, -2.18640000,  4.11000000,  0.04180000,
5101.38181520, -2.18580000,  4.11060000,  0.02910000,
5101.48181558, -2.18490000,  4.11180000,  0.02400000,
5101.58172345, -2.18380000,  4.11180000,  0.01990000,
5101.68180013, -2.18290000,  4.11290000,  0.02630000,
5101.78175378, -2.18200000,  4.11400000,  0.02870000,
5101.88175154, -2.18120000,  4.11400000,  0.02530000,
5101.98181510, -2.18050000,  4.11420000,  0.03680000,
5102.08173084, -2.18040000,  4.11450000,  0.05150000,
5102.18176842, -2.18030000,  4.11460000,  0.03910000,
5102.28177428, -2.18000000,  4.11580000,  0.04260000,
5102.38217545, -2.17930000,  4.11580000,  0.02140000,
5102.48173594, -2.17820000,  4.11630000,  0.01870000,
5102.58185339, -2.17720000,  4.11430000,  0.00880000,
5102.68170285, -2.17620000,  4.11390000,  0.00420000,
5102.78172660, -2.17500000,  4.11320000, -0.00670000,
5102.88188219, -2.17380000,  4.11240000, -0.00670000,
5102.98178363, -2.17310000,  4.10990000,  0.00240000,
5103.08177066, -2.17300000,  4.10910000,  0.01350000,
5103.18176651, -2.17310000,  4.10870000,  0.02410000,
5103.28253841, -2.17360000,  4.10250000,  0.01050000,
5103.38215446, -2.17430000,  4.10210000,  0.01190000,
5103.48196054, -2.17460000,  4.10500000,  0.00170000,
5103.58193350, -2.17430000,  4.10450000, -0.00990000,
5103.68207955, -2.17390000,  4.10390000, -0.01120000,
5103.78166246, -2.17350000,  4.10160000, -0.01760000,
5103.88181591, -2.17340000,  4.10230000, -0.00950000,
5103.98175597, -2.17350000,  4.10090000, -0.00540000,
5104.08178830, -2.17390000,  4.10220000,  0.00290000,
5104.18186760, -2.17440000,  4.10370000,  0.01250000,
5104.28179383, -2.17490000,  4.10550000,  0.01610000,
5104.38180470, -2.17550000,  4.10730000,  0.02990000,
5104.48178601, -2.17580000,  4.10910000,  0.01510000,
5104.58182645, -2.17550000,  4.11170000,  0.02350000,
5104.68178296, -2.17560000,  4.10830000,  0.02240000,
5104.78178144, -2.17580000,  4.10970000,  0.02810000,
5104.88176227, -2.17590000,  4.10870000,  0.02630000,
5104.98174405, -2.17610000,  4.10480000,  0.01170000,
5105.08177066, -2.17610000,  4.10500000,  0.00500000,
5105.18180513, -2.17590000,  4.10670000,  0.00410000,
5105.28176451, -2.17570000,  4.10580000,  0.00440000,
5105.38173342, -2.17560000,  4.10560000,  0.01310000,
5105.48178196, -2.17590000,  4.10580000,  0.02150000,
5105.58173609, -2.17630000,  4.10540000,  0.02050000,
5105.68174839, -2.17620000,  4.10490000,  0.00120000,
5105.78176117, -2.17600000,  4.10230000, -0.00360000,
5105.88178039, -2.17590000,  4.10300000,  0.00190000,
5105.98185539, -2.17600000,  4.10250000,  0.00740000,
5106.08178568, -2.17620000,  4.10110000,  0.00380000,
5106.18233180, -2.17640000,  4.09990000, -0.00320000,
5106.28180027, -2.17640000,  4.09930000, -0.00450000,
5106.38182902, -2.17640000,  4.09720000, -0.01460000,
5106.48181701, -2.17630000,  4.09670000, -0.01180000,
5106.58194757, -2.17660000,  4.09440000, -0.01020000,
5106.68173361, -2.17730000,  4.09560000,  0.01020000,
5106.78183603, -2.17780000,  4.09390000, -0.00940000,
5106.88179040, -2.17820000,  4.09160000, -0.00320000,
5106.98174381, -2.17880000,  4.08920000, -0.00740000,
5107.08233404, -2.17950000,  4.08500000, -0.02010000,
5107.18194079, -2.17990000,  4.08150000, -0.03580000,
5107.28193736, -2.18070000,  4.08120000, -0.02340000,
5107.38175535, -2.18170000,  4.08140000, -0.00640000,
5107.48182034, -2.18310000,  4.08180000,  0.00550000,
5107.58235502, -2.18440000,  4.07940000, -0.00480000,
5107.68172598, -2.18560000,  4.07700000, -0.01100000,
5107.78179812, -2.18700000,  4.07560000, -0.00450000,
5107.88174129, -2.18870000,  4.07710000,  0.01590000,
5107.98222876, -2.19070000,  4.08040000,  0.04750000,
5108.08178806, -2.19270000,  4.08010000,  0.03380000,
5108.18222904, -2.19430000,  4.07890000,  0.03660000,
5108.28178906, -2.19630000,  4.07830000,  0.05130000,
5108.38175607, -2.19820000,  4.07690000,  0.04380000,
5108.48181987, -2.19960000,  4.07850000,  0.03150000,
5108.58175993, -2.20080000,  4.07970000,  0.04480000,
5108.68177986, -2.20210000,  4.08050000,  0.05130000,
5108.78175092, -2.20270000,  4.08000000,  0.01630000,
5108.88210177, -2.20250000,  4.07860000,  0.00140000,
5108.98172641, -2.20250000,  4.07910000,  0.01670000,
5109.08190179, -2.20310000,  4.08190000,  0.04040000,
5109.18170810, -2.20380000,  4.08150000,  0.04560000,
5109.28177142, -2.20490000,  4.08880000,  0.06930000,
5109.38172507, -2.20530000,  4.08640000,  0.04720000,
5109.48174453, -2.20600000,  4.09350000,  0.05870000,
5109.58176208, -2.20580000,  4.10500000,  0.08990000,
5109.68216252, -2.20560000,  4.10960000,  0.10730000,
5109.78180552, -2.20540000,  4.10800000,  0.09290000,
5109.88177586, -2.20490000,  4.10840000,  0.09200000,
5109.98180079, -2.20440000,  4.10820000,  0.08480000,
5110.08206081, -2.20360000,  4.10600000,  0.06610000,
5110.18178177, -2.20250000,  4.10780000,  0.05950000,
5110.28169990, -2.20110000,  4.10890000,  0.05260000,
5110.38186717, -2.19960000,  4.10810000,  0.03400000,
5110.48173857, -2.19760000,  4.10900000,  0.02530000,
5110.58173704, -2.19590000,  4.10900000,  0.02960000,
5110.68176413, -2.19400000,  4.10960000,  0.01660000,
5110.78172302, -2.19240000,  4.11050000,  0.03070000,
5110.88169217, -2.19090000,  4.11220000,  0.02980000,
5110.98175883, -2.18940000,  4.11090000,  0.02390000,
5111.08169460, -2.18790000,  4.10940000,  0.01650000,
5111.18188405, -2.18650000,  4.10780000,  0.00680000,
5111.28183508, -2.18510000,  4.10690000, -0.00140000,
5111.38171220, -2.18380000,  4.10690000,  0.00380000,
5111.48171258, -2.18280000,  4.10400000, -0.00520000,
5111.58185744, -2.18160000,  4.10100000, -0.01510000,
5111.68183064, -2.18080000,  4.09850000, -0.01840000,
5111.78166366, -2.17960000,  4.09780000, -0.03820000,
5111.88176942, -2.17870000,  4.09660000, -0.03140000,
5111.98182511, -2.17820000,  4.09610000, -0.01920000,
5112.08176589, -2.17830000,  4.09570000, -0.00290000,
5112.18185925, -2.17860000,  4.09080000, -0.00300000,
5112.28172374, -2.17930000,  4.08630000, -0.01620000,
5112.38176227, -2.17980000,  4.08080000, -0.02810000,
5112.48175597, -2.18100000,  4.07440000, -0.03370000,
5112.58221197, -2.18210000,  4.07820000, -0.01670000,
5112.68177915, -2.18350000,  4.07760000, -0.01150000,
5112.78241324, -2.18490000,  4.07920000,  0.00940000,
5112.88179207, -2.18670000,  4.07630000,  0.01300000,
5112.98209071, -2.18900000,  4.07320000,  0.03070000,
5113.08225203, -2.19170000,  4.07260000,  0.03110000,
5113.18246841, -2.19400000,  4.07480000,  0.03540000,
5113.28181553, -2.19600000,  4.07520000,  0.03500000,
5113.38218474, -2.19770000,  4.07420000,  0.02750000,
5113.48177314, -2.19890000,  4.07370000,  0.01390000,
5113.58178449, -2.19990000,  4.07320000,  0.01460000,
5113.68176794, -2.20120000,  4.07310000,  0.03480000,
5113.78169775, -2.20280000,  4.07330000,  0.04270000,
5113.88221502, -2.20460000,  4.07170000,  0.03910000,
5113.98225117, -2.20590000,  4.07700000,  0.04700000,
5114.08170986, -2.20680000,  4.07640000,  0.04340000,
5114.18173647, -2.20770000,  4.07580000,  0.03820000,
5114.28177142, -2.20830000,  4.07560000,  0.03770000,
5114.38170123, -2.20910000,  4.07400000,  0.03590000,
5114.48177481, -2.20990000,  4.07890000,  0.05260000,
5114.58175325, -2.21060000,  4.07830000,  0.05100000,
5114.68172669, -2.21110000,  4.08010000,  0.05250000,
5114.78175259, -2.21150000,  4.08320000,  0.05540000,
5114.88225937, -2.21180000,  4.08370000,  0.06540000,
5114.98169065, -2.21230000,  4.08380000,  0.06490000,
5115.08176827, -2.21230000,  4.08440000,  0.05030000,
5115.18197155, -2.21200000,  4.08370000,  0.03960000,
5115.28177857, -2.21160000,  4.08380000,  0.04230000,
5115.38173318, -2.21140000,  4.08430000,  0.04480000,
5115.48179173, -2.21120000,  4.08520000,  0.04820000,
5115.58172035, -2.21090000,  4.08660000,  0.05090000,
5115.68175817, -2.21070000,  4.08600000,  0.05000000,
5115.78190565, -2.21070000,  4.08430000,  0.05020000,
5115.88172579, -2.21090000,  4.08770000,  0.06160000,
5115.98185086, -2.21070000,  4.09270000,  0.06700000,
5116.08181071, -2.21040000,  4.09340000,  0.06360000,
5116.18174362, -2.20980000,  4.09280000,  0.05150000,
5116.28171587, -2.20900000,  4.09480000,  0.05050000,
5116.38187909, -2.20800000,  4.09590000,  0.03910000,
5116.48185468, -2.20660000,  4.09800000,  0.03540000,
5116.58175015, -2.20540000,  4.09930000,  0.05610000,
5116.68175650, -2.20500000,  4.09720000,  0.06960000,
5116.78179026, -2.20500000,  4.09650000,  0.06260000,
5116.88176775, -2.20450000,  4.09690000,  0.05260000,
5116.98183870, -2.20370000,  4.09730000,  0.03220000,
5117.08183956, -2.20220000,  4.09750000,  0.02160000,
5117.18180990, -2.20100000,  4.09620000,  0.02380000,
5117.28178692, -2.20010000,  4.09750000,  0.03270000,
5117.38180304, -2.19910000,  4.10040000,  0.04400000,
5117.48182440, -2.19850000,  4.09170000,  0.02260000,
5117.58194590, -2.19810000,  4.09090000,  0.01860000,
5117.68169069, -2.19770000,  4.09820000,  0.03250000,
5117.78174520, -2.19700000,  4.09880000,  0.02270000,
5117.88181591, -2.19600000,  4.09950000,  0.02050000,
5117.98174000, -2.19490000,  4.10270000,  0.02920000,
5118.08178473, -2.19410000,  4.09860000,  0.01750000,
5118.18178606, -2.19320000,  4.10020000,  0.02120000,
5118.28172708, -2.19250000,  4.10130000,  0.01880000,
5118.38174701, -2.19130000,  4.10230000,  0.00810000,
5118.48249245, -2.19010000,  4.10130000,  0.00760000,
5118.58187556, -2.18890000,  4.10010000,  0.00100000,
5118.68175578, -2.18800000,  4.09800000,  0.00360000,
5118.78182173, -2.18770000,  4.09750000,  0.01550000,
5118.88170242, -2.18760000,  4.09710000,  0.02000000,
5118.98178029, -2.18760000,  4.09790000,  0.02220000,
5119.08181810, -2.18760000,  4.09560000,  0.01960000,
5119.18171740, -2.18780000,  4.09280000,  0.01490000,
5119.28210616, -2.18780000,  4.09340000,  0.00620000,
5119.38207746, -2.18780000,  4.09120000,  0.00990000,
5119.48191881, -2.18850000,  4.09130000,  0.03160000,
5119.58188725, -2.18940000,  4.09180000,  0.03970000,
5119.68187261, -2.19070000,  4.09100000,  0.05590000,
5119.78176665, -2.19200000,  4.08870000,  0.03940000,
5119.88176918, -2.19270000,  4.08840000,  0.03060000,
5119.98179102, -2.19310000,  4.08320000,  0.00340000,
5120.08176517, -2.19340000,  4.08180000,  0.00070000,
5120.18170977, -2.19370000,  4.07880000, -0.00170000,
5120.28172803, -2.19460000,  4.07830000,  0.01120000,
5120.38167834, -2.19530000,  4.07280000, -0.00050000,
5120.48175478, -2.19630000,  4.07470000,  0.00800000,
5120.58186960, -2.19740000,  4.07250000,  0.01080000,
5120.68177462, -2.19860000,  4.07150000,  0.01360000,
5120.78183842, -2.19980000,  4.06970000,  0.01440000,
5120.88231230, -2.20110000,  4.06830000,  0.00980000,
5120.98171306, -2.20250000,  4.06590000,  0.01810000,
5121.08186102, -2.20410000,  4.06550000,  0.01920000,
5121.18176198, -2.20540000,  4.06510000,  0.01390000,
5121.28184080, -2.20660000,  4.06320000,  0.01840000,
5121.38173747, -2.20820000,  4.06200000,  0.02310000,
5121.48173904, -2.20990000,  4.06330000,  0.03900000,
5121.58171129, -2.21180000,  4.06300000,  0.04480000,
5121.68179655, -2.21370000,  4.06340000,  0.04910000,
5121.78186846, -2.21510000,  4.06780000,  0.05490000,
5121.88176465, -2.21630000,  4.06340000,  0.03500000,
5121.98176956, -2.21700000,  4.06380000,  0.02540000,
5122.08176470, -2.21740000,  4.06000000,  0.00690000,
5122.18173647, -2.21780000,  4.06080000,  0.01790000,
5122.28164411, -2.21860000,  4.06020000,  0.02830000,
5122.38172460, -2.21960000,  4.06050000,  0.03290000,
5122.48173594, -2.22040000,  4.06050000,  0.03330000,
5122.58170891, -2.22110000,  4.06120000,  0.02440000,
5122.68192148, -2.22130000,  4.06170000,  0.02120000,
5122.78173470, -2.22160000,  4.06180000,  0.02550000,
5122.88176823, -2.22210000,  4.06180000,  0.03190000,
5122.98176336, -2.22260000,  4.06310000,  0.03860000,
5123.08190942, -2.22320000,  4.06170000,  0.03940000,
5123.18180919, -2.22390000,  4.06430000,  0.04870000,
5123.28176737, -2.22450000,  4.06390000,  0.05120000,
5123.38173103, -2.22520000,  4.06350000,  0.05570000,
5123.48220062, -2.22610000,  4.06400000,  0.06190000,
5123.58177066, -2.22690000,  4.06460000,  0.06150000,
5123.68177438, -2.22770000,  4.06480000,  0.06830000,
5123.78178215, -2.22820000,  4.06420000,  0.04990000,
5123.88171124, -2.22830000,  4.06410000,  0.04390000,
5123.98171425, -2.22840000,  4.06430000,  0.04750000,
5124.08183646, -2.22860000,  4.06520000,  0.05710000,
5124.18176818, -2.22910000,  4.06670000,  0.06980000,
5124.28174186, -2.22970000,  4.06740000,  0.06940000,
5124.38172245, -2.23000000,  4.06880000,  0.06670000,
5124.48166919, -2.22990000,  4.06940000,  0.05940000,
5124.58170843, -2.22970000,  4.06950000,  0.05350000,
5124.68172622, -2.22930000,  4.06980000,  0.04660000,
5124.78174162, -2.22860000,  4.07010000,  0.03950000,
5124.88176465, -2.22780000,  4.06980000,  0.03640000,
5124.98176146, -2.22700000,  4.06990000,  0.02910000,
5125.08195114, -2.22610000,  4.06930000,  0.02730000,
5125.18186259, -2.22530000,  4.06930000,  0.02420000,
5125.28174806, -2.22450000,  4.06920000,  0.02020000,
5125.38174152, -2.22370000,  4.07190000,  0.03030000,
5125.48177576, -2.22300000,  4.07370000,  0.03550000,
5125.58176446, -2.22210000,  4.07300000,  0.01800000,
5125.68175983, -2.22100000,  4.07470000,  0.02230000,
5125.78182507, -2.22010000,  4.07330000,  0.02430000,
5125.88189268, -2.21970000,  4.07450000,  0.03510000,
5125.98170185, -2.21900000,  4.07430000,  0.02740000,
5126.08175540, -2.21850000,  4.07410000,  0.03090000,
5126.18175316, -2.21830000,  4.07440000,  0.03660000,
5126.28180194, -2.21760000,  4.07640000,  0.01750000,
5126.38172626, -2.21650000,  4.07590000,  0.00610000,
5126.48173404, -2.21520000,  4.07690000,  0.00700000,
5126.58183503, -2.21420000,  4.07740000,  0.01250000,
5126.68171811, -2.21320000,  4.07760000,  0.02110000,
5126.78181338, -2.21300000,  4.07170000,  0.01090000,
5126.88194203, -2.21270000,  4.07540000,  0.02520000,
5126.98172951, -2.21290000,  4.07430000,  0.03610000,
5127.08169603, -2.21300000,  4.07490000,  0.02930000,
5127.18179131, -2.21300000,  4.07440000,  0.02150000,
5127.28175879, -2.21290000,  4.07710000,  0.03190000,
5127.38175392, -2.21310000,  4.07940000,  0.05200000,
5127.48238444, -2.21350000,  4.08130000,  0.06100000,
5127.58185053, -2.21380000,  4.08300000,  0.05690000,
5127.68186235, -2.21330000,  4.08330000,  0.03670000,
5127.78170204, -2.21310000,  4.08190000,  0.04930000,
5127.88189101, -2.21300000,  4.08570000,  0.05450000,
5127.98179126, -2.21280000,  4.08640000,  0.05080000,
5128.08197641, -2.21240000,  4.09020000,  0.06180000,
5128.18180633, -2.21200000,  4.09170000,  0.06810000,
5128.28183126, -2.21170000,  4.09110000,  0.05820000,
5128.38178158, -2.21110000,  4.09300000,  0.05250000,
5128.48173618, -2.21040000,  4.09940000,  0.08130000,
5128.58202696, -2.20980000,  4.09890000,  0.07540000,
5128.68175435, -2.20910000,  4.09290000,  0.05370000,
5128.78173614, -2.20850000,  4.08680000,  0.04120000,
5128.88171196, -2.20800000,  4.08320000,  0.02940000,
5128.98240757, -2.20770000,  4.07990000,  0.02170000,
5129.08178377, -2.20750000,  4.08030000,  0.02180000,
5129.18169093, -2.20710000,  4.07980000,  0.01070000,
5129.28171206, -2.20660000,  4.07910000,  0.01510000,
5129.38218999, -2.20680000,  4.07830000,  0.03460000,
5129.48177385, -2.20730000,  4.07740000,  0.03260000,
5129.58171010, -2.20790000,  4.08040000,  0.05110000,
5129.68174767, -2.20830000,  4.08070000,  0.03900000,
5129.78172922, -2.20850000,  4.08060000,  0.03910000,
5129.88176990, -2.20880000,  4.08110000,  0.04460000,
5129.98172545, -2.20920000,  4.08050000,  0.05030000,
5130.08180714, -2.20960000,  4.08000000,  0.04610000,
5130.18184352, -2.21000000,  4.08030000,  0.04610000,
5130.28191233, -2.21030000,  4.08190000,  0.05400000,
5130.38195133, -2.21070000,  4.08200000,  0.05470000,
5130.48190737, -2.21100000,  4.08170000,  0.05500000,
5130.58172011, -2.21140000,  4.08130000,  0.05280000,
5130.68190241, -2.21170000,  4.08120000,  0.05390000,
5130.78171372, -2.21190000,  4.08110000,  0.04940000,
5130.88184619, -2.21200000,  4.08130000,  0.04620000,
5130.98186493, -2.21200000,  4.08250000,  0.03980000,
5131.08172536, -2.21110000,  4.08250000,  0.02040000,
5131.18174934, -2.21050000,  4.07950000,  0.03330000,
5131.28175783, -2.21100000,  4.07520000,  0.03190000,
5131.38202357, -2.21120000,  4.08430000,  0.05690000,
5131.48178172, -2.21170000,  4.08710000,  0.07710000,
5131.58173561, -2.21210000,  4.08990000,  0.08030000,
5131.68171406, -2.21220000,  4.08860000,  0.07140000,
5131.78190446, -2.21190000,  4.08940000,  0.04080000,
5131.88177037, -2.21060000,  4.09010000,  0.02510000,
5131.98187661, -2.20910000,  4.09040000,  0.01670000,
5132.08171654, -2.20770000,  4.09090000,  0.03110000,
5132.18184829, -2.20660000,  4.09020000,  0.01450000,
5132.28201985, -2.20510000,  4.08990000,  0.01130000,
5132.38185620, -2.20400000,  4.08910000,  0.01700000,
5132.48178411, -2.20310000,  4.08700000,  0.00710000,
5132.58186746, -2.20220000,  4.08950000,  0.01350000,
5132.68171525, -2.20140000,  4.08990000,  0.01850000,
5132.78187275, -2.20100000,  4.09260000,  0.03490000,
5132.88231611, -2.20040000,  4.09510000,  0.03690000,
5132.98170066, -2.19980000,  4.09240000,  0.02420000,
5133.08198786, -2.19900000,  4.08970000,  0.00680000,
5133.18178058, -2.19810000,  4.08910000, -0.00050000,
5133.28177118, -2.19710000,  4.08900000, -0.00640000,
5133.38224339, -2.19620000,  4.08870000, -0.00090000,
5133.48261857, -2.19570000,  4.08890000,  0.00580000,
5133.58304310, -2.19500000,  4.08830000, -0.00470000,
5133.68200612, -2.19470000,  4.08920000,  0.01360000,
5133.78192425, -2.19470000,  4.09010000,  0.02090000,
5133.88181281, -2.19470000,  4.09140000,  0.02640000,
5133.98186469, -2.19480000,  4.08910000,  0.02250000,
